mcu,Diamondback,https://marvelcinematicuniverse.fandom.com/wiki/Diamondback,59358
mcu,Piper,https://marvelcinematicuniverse.fandom.com/wiki/Piper,58909
mcu,Mitchell Ellison,https://marvelcinematicuniverse.fandom.com/wiki/Mitchell_Ellison,58901
mcu,Absorbing Man,https://marvelcinematicuniverse.fandom.com/wiki/Absorbing_Man,58477
mcu,Jane Foster,https://marvelcinematicuniverse.fandom.com/wiki/Jane_Foster,57971
mcu,U.S. Agent,https://marvelcinematicuniverse.fandom.com/wiki/U.S._Agent,57588
mcu,Aida,https://marvelcinematicuniverse.fandom.com/wiki/Aida,57260
mcu,Erik Killmonger,https://marvelcinematicuniverse.fandom.com/wiki/Erik_Killmonger,57251
mcu,Vanessa Marianna,https://marvelcinematicuniverse.fandom.com/wiki/Vanessa_Marianna,56620
mcu,Sylvie Laufeydottir,https://marvelcinematicuniverse.fandom.com/wiki/Sylvie_Laufeydottir,55950
mcu,Sinara,https://marvelcinematicuniverse.fandom.com/wiki/Sinara,55774
mcu,Vision,https://marvelcinematicuniverse.fandom.com/wiki/Vision,55651
mcu,Ancient One,https://marvelcinematicuniverse.fandom.com/wiki/Ancient_One,55633
mcu,Rafael Scarfe,https://marvelcinematicuniverse.fandom.com/wiki/Rafael_Scarfe,54931
mcu,Geoffrey Wilder,https://marvelcinematicuniverse.fandom.com/wiki/Geoffrey_Wilder,54559
mcu,Lewis Wilson,https://marvelcinematicuniverse.fandom.com/wiki/Lewis_Wilson,54385
mcu,Kora/History Altered by Chronicoms,https://marvelcinematicuniverse.fandom.com/wiki/Kora/History_Altered_by_Chronicoms,53932
mcu,Alex Wilder,https://marvelcinematicuniverse.fandom.com/wiki/Alex_Wilder,53542
mcu,Whitney Frost,https://marvelcinematicuniverse.fandom.com/wiki/Whitney_Frost,53041
mcu,Bakuto,https://marvelcinematicuniverse.fandom.com/wiki/Bakuto,52557
mcu,Malcolm Ducasse,https://marvelcinematicuniverse.fandom.com/wiki/Malcolm_Ducasse,52288
mcu,Doctor Strange/Corrupted Doctor Strange,https://marvelcinematicuniverse.fandom.com/wiki/Doctor_Strange/Corrupted_Doctor_Strange,52076
mcu,Mysterio,https://marvelcinematicuniverse.fandom.com/wiki/Mysterio,51969
mcu,Dale Yorkes,https://marvelcinematicuniverse.fandom.com/wiki/Dale_Yorkes,51462
mcu,Comanche,https://marvelcinematicuniverse.fandom.com/wiki/Comanche,51298
mcu,Crossbones,https://marvelcinematicuniverse.fandom.com/wiki/Crossbones,50513
mcu,Jiaying,https://marvelcinematicuniverse.fandom.com/wiki/Jiaying,49715
mcu,Jaco,https://marvelcinematicuniverse.fandom.com/wiki/Jaco,48885
